k21_172884_3	macrolide_lnu(B)_1_AJ238249	0.0	99.484	100
k21_124316_3	tetracycline_tet(M)_1_X92947	0.0	99.885	100
k21_124316_3	tetracycline_tet(M)_13_AM990992	0.0	99.770	100
k21_124316_3	tetracycline_tet(M)_9_X56353	0.0	99.770	100
k21_124316_3	tetracycline_tet(M)_7_FN433596	0.0	99.770	100
k21_124316_3	tetracycline_tet(M)_6_M21136	0.0	99.539	100
k21_124316_3	tetracycline_tet(M)_5_U58985	0.0	99.309	100
k21_124316_3	tetracycline_tet(M)_4_X75073	0.0	98.848	100
k21_124316_3	tetracycline_tet(M)_3_U08812	0.0	98.618	100
k21_124316_3	tetracycline_tet(M)_12_FR671418	0.0	98.041	100
k21_124316_3	tetracycline_tet(M)_2_X90939	0.0	97.235	100
k21_124316_3	tetracycline_tet(M)_10_EU182585	0.0	95.507	100
k21_124316_3	tetracycline_tet(M)_11_JN846696	0.0	95.276	100
k21_124316_3	tetracycline_tet(M)_8_X04388	0.0	93.779	100
k21_128211_2	aminoglycoside_aph(3')-IIb_1_X90856	0.0	98.728	100
k21_12729_2	beta-lactamase_blaIMP-42_1_AB753456	0.0	99.865	100
k21_12729_2	beta-lactamase_blaIMP-10_1_AB195637	0.0	99.865	100
k21_12729_2	beta-lactamase_blaIMP-6_1_AB188812	0.0	99.865	100
k21_12729_2	beta-lactamase_blaIMP-1_1_DQ522237	0.0	99.865	100
k21_12729_2	beta-lactamase_blaIMP-40_1_AB753457	0.0	99.730	100
k21_12729_2	beta-lactamase_blaIMP-34_1_AB715422	0.0	99.190	100
k21_12729_2	beta-lactamase_blaIMP-3_1_AB010417	0.0	99.055	100
k21_12729_2	beta-lactamase_blaIMP-4_1_AF244145	0.0	95.816	100
k21_12729_2	beta-lactamase_blaIMP-38_1_HQ875573	0.0	95.682	100
k21_12729_2	beta-lactamase_blaIMP-26_1_GU045307	0.0	95.682	100
k21_12729_2	beta-lactamase_blaIMP-4_1_DQ307573	0.0	95.547	100
k21_12729_2	beta-lactamase_blaIMP-5_1_JF810083	0.0	93.117	100
k21_12729_2	beta-lactamase_blaIMP-28_1_JQ407409	0.0	92.848	100
k21_12729_2	beta-lactamase_blaIMP-15_1_EF184216	0.0	90.688	100
k21_12729_2	beta-lactamase_blaIMP-7_1_AF318077	0.0	90.283	100
k21_12729_2	beta-lactamase_blaIMP-43_1_AB777500	0.0	90.148	100
k21_12729_2	beta-lactamase_blaIMP-29_1_HQ438058	0.0	88.934	100
k21_12729_2	beta-lactamase_blaIMP-8_1_EU042136	0.0	89.675	95
k21_12729_2	beta-lactamase_blaIMP-24_1_EF192154	0.0	89.533	95
k21_12729_2	beta-lactamase_blaIMP-19_1_EF118171	0.0	89.533	95
k21_12729_2	beta-lactamase_blaIMP-9_1_AY033653	0.0	89.028	97
k21_12729_2	beta-lactamase_blaIMP-20_1_AB196988	0.0	89.392	95
k21_12729_2	beta-lactamase_blaIMP-2_1_AJ243491	0.0	89.250	95
k21_12729_2	beta-lactamase_blaIMP-25_1_HM175876	0.0	88.750	97
k21_12729_2	beta-lactamase_blaIMP-22_2_DQ361087	0.0	86.505	100
k21_12729_2	beta-lactamase_blaIMP-16_1_AJ584652	0.0	86.100	100
k21_12729_2	beta-lactamase_blaIMP-11_1_AB074436	0.0	86.761	96
k21_12729_2	beta-lactamase_blaIMP-41_1_AB753458	0.0	86.620	96
k21_12729_2	beta-lactamase_blaIMP-33_1_JN848782	0.0	85.714	100
k21_12729_2	beta-lactamase_blaIMP-44_1_AB777501	0.0	86.479	96
k21_12729_2	beta-lactamase_blaIMP-13_1_AJ512502	0.0	85.040	100
k21_12729_2	beta-lactamase_blaIMP-37_1_JX131372	0.0	85.144	98
k21_12729_2	beta-lactamase_blaIMP-14_1_AY553332	0.0	84.480	100
k21_12729_2	beta-lactamase_blaIMP-32_1_JQ002629	0.0	84.367	100
k21_12729_2	beta-lactamase_blaIMP-18_1_EF184215	0.0	84.345	100
k21_74223_7	beta-lactamase_blaOXA-69_1_HM564339	0.0	100.000	100
k21_74223_7	beta-lactamase_blaOXA-371_1_AB871653	0.0	99.879	100
k21_74223_7	beta-lactamase_blaOXA-248_1_HE963769	0.0	99.879	100
k21_74223_7	beta-lactamase_blaOXA-112_1_EF650038	0.0	99.879	100
k21_74223_7	beta-lactamase_blaOXA-110_1_EF650036	0.0	99.879	100
k21_74223_7	beta-lactamase_blaOXA-107_1_EF650033	0.0	99.879	100
k21_74223_7	beta-lactamase_blaOXA-92_1_DQ335566	0.0	99.879	100
k21_74223_7	beta-lactamase_blaOXA-250_1_HE963771	0.0	99.758	100
k21_74223_7	beta-lactamase_blaOXA-120_1_HE963768	0.0	98.909	100
k21_74223_7	beta-lactamase_blaOXA-208_1_FR853176	0.0	98.545	100
k21_74223_7	beta-lactamase_blaOXA-88_1_DQ392963	0.0	98.545	100
k21_74223_7	beta-lactamase_blaOXA-65_1_AY750908	0.0	98.545	100
k21_74223_7	beta-lactamase_blaOXA-95_1_DQ519089	0.0	98.424	100
k21_74223_7	beta-lactamase_blaOXA-94_1_DQ519088	0.0	98.424	100
k21_74223_7	beta-lactamase_blaOXA-91_1_DQ519086	0.0	98.424	100
k21_74223_7	beta-lactamase_blaOXA-51_6_EU255293	0.0	98.424	100
k21_74223_7	beta-lactamase_blaOXA-180_1_HM570036	0.0	98.303	100
k21_74223_7	beta-lactamase_blaOXA-98_1_AM279652	0.0	98.303	100
k21_74223_7	beta-lactamase_blaOXA-64_1_AY750907	0.0	98.303	100
k21_74223_7	beta-lactamase_blaOXA-51_11_EU255288	0.0	98.303	100
k21_74223_7	beta-lactamase_blaOXA-217_1_JN603240	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-216_1_FR865168	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-130_1_EU547445	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-117_1_GQ423625	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-77_1_AY949202	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-68_1_AY750910	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-66_4_FJ360530	0.0	98.182	100
k21_74223_7	beta-lactamase_blaOXA-254_1_AB781687	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-249_1_HE963770	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-206_1_AB634250	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-203_1_HQ998857	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-202_1_HQ734813	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-199_1_HQ637466	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-150_1_GQ853681	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-144_2_FJ872530	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-128_1_EU375515	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-109_1_EF650035	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-108_1_EF650034	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-106_1_EF650032	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-83_1_DQ309277	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-82_1_GQ352402	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-80_1_EU019535	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-79_1_EU019534	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-78_1_AY862132	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-76_1_AY949203	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-51_8_EU255291	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-51_4_EU255295	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-51_3_EU255296	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-51_1_AJ309734	0.0	98.061	100
k21_74223_7	beta-lactamase_blaOXA-242_1_JX025022	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-223_1_JN248564	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-219_1_JN215211	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-201_1_HQ734812	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-179_1_HM570035	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-178_1_HM113564	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-177_1_HM113563	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-176_1_HM113562	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-175_1_HM113561	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-174_1_HM113560	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-172_1_HM113558	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-149_1_GQ853680	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-132_1_EU547447	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-131_1_EU547446	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-115_1_EU029998	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-90_1_EU547443	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-89_2_DQ445683	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-84_1_DQ309276	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-82_2_EU019536	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-70_1_AY750912	0.0	97.939	100
k21_74223_7	beta-lactamase_blaOXA-173_1_HM113559	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-148_1_GQ853679	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-138_1_EU670845	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-111_1_EF650037	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-100_1_AM231720	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-99_1_DQ888718	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-93_1_DQ519087	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-51_7_EU255292	0.0	97.818	100
k21_74223_7	beta-lactamase_blaOXA-200_1_HQ734811	0.0	97.697	100
k21_74223_7	beta-lactamase_blaOXA-196_1_HQ425494	0.0	97.810	99
k21_74223_7	beta-lactamase_blaOXA-194_1_HQ425492	0.0	97.810	99
k21_74223_7	beta-lactamase_blaOXA-75_1_AY859529	0.0	97.697	100
k21_74223_7	beta-lactamase_blaOXA-71_1_AY859528	0.0	97.697	100
k21_74223_7	beta-lactamase_blaOXA-67_1_DQ491200	0.0	97.697	100
k21_74223_7	beta-lactamase_blaOXA-51_5_EU255294	0.0	97.697	100
k21_74223_7	beta-lactamase_blaOXA-197_1_HQ425495	0.0	97.689	99
k21_74223_7	beta-lactamase_blaOXA-113_1_EF653400	0.0	97.576	100
k21_74223_7	beta-lactamase_blaOXA-51_9_EU255290	0.0	97.576	100
k21_74223_7	beta-lactamase_blaOXA-241_1_JX025021	0.0	97.455	100
k21_74223_7	beta-lactamase_blaOXA-195_1_HQ425493	0.0	97.567	99
k21_74223_7	beta-lactamase_blaOXA-86_1_DQ149247	0.0	97.455	100
k21_74223_7	beta-lactamase_blaOXA-87_1_DQ348075	0.0	97.333	100
k21_74223_7	beta-lactamase_blaOXA-117_2_EU220745	0.0	98.219	95
k21_74223_7	beta-lactamase_blaOXA-116_1_EU220744	0.0	98.219	95
k21_17888_1	aminoglycoside_aadA1_1_X02340	2.33e-07	100.000	3
k21_136729_2	fosfomycin_fosA_5_NZ_AEXB01000013	1.89e-158	95.640	91
k21_136729_2	fosfomycin_fosA_15_CP002889	1.48e-154	92.553	99
k21_136729_2	fosfomycin_fosA_16_M85195	8.88e-152	94.477	91
k21_136729_2	fosfomycin_fosA_13_EU487198	9.00e-142	92.733	91
k21_83307_1	beta-lactamase_blaMIR-5_1_FJ237367	0.0	84.435	100
k21_83307_1	beta-lactamase_blaMIR-3_1_AY743435	0.0	84.408	100
k21_83307_1	beta-lactamase_blaMIR-4_1_EF417572	0.0	84.233	100
k21_83307_1	beta-lactamase_blaMIR-2_1_AY227752	0.0	84.261	100
k21_83307_1	beta-lactamase_blaMIR-1_1_M37839	0.0	84.174	100
k21_83307_1	beta-lactamase_blaMIR-6_1_JQ664733	0.0	83.826	100
k21_83307_1	beta-lactamase_blaACT-6_1_FJ237366	0.0	83.116	100
k21_83307_1	beta-lactamase_blaACT-10_1_JN848330	0.0	82.942	100
k21_83307_1	beta-lactamase_blaACT-4_2_AJ311172	0.0	82.942	100
k21_83307_1	beta-lactamase_blaACT-2_1_AM076977	0.0	82.655	98
k21_83307_1	beta-lactamase_blaACT-1_1_U58495	0.0	82.389	98
k21_83307_1	beta-lactamase_blaACT-12_1_JX440355	0.0	82.040	100
k21_83307_1	beta-lactamase_blaACT-3_1_EF125013	0.0	82.301	98
k21_83307_1	beta-lactamase_blaACT-15_1_JX440356	0.0	81.147	100
k21_83307_1	beta-lactamase_blaACT-7_1_FJ237368	0.0	81.060	100
k21_83307_1	beta-lactamase_blaACT-9_1_HQ693810	0.0	81.206	98
k21_83307_1	beta-lactamase_blaACT-14_1_JX440354	0.0	80.957	100
k21_83307_1	beta-lactamase_blaACT-5_1_FJ237369	0.0	80.886	100
k21_83307_1	beta-lactamase_blaACT-16_1_AB737978	0.0	80.873	99
k21_83307_1	beta-lactamase_blaZEG-1_1_AY265891	0.0	79.764	88
k21_85518_2	phenicol_floR_2_AF118107	0.0	98.270	99
k21_85518_2	phenicol_floR_1_AF071555	0.0	98.105	99
k21_85918_2	fosfomycin_fosA_3_NZ_ACWO01000079	0.0	99.272	98
k21_85918_2	fosfomycin_fosA_10_EU195449	0.0	98.544	98
k21_85918_2	fosfomycin_fosA_7_NZ_AFBO01000747	0.0	97.143	100
k21_85918_2	fosfomycin_fosA_9_NZ_ACZD01000244	0.0	95.714	100
k21_85918_2	fosfomycin_fosA_2_AGDM01000012	1.32e-125	85.748	100
k21_145497_2	phenicol_catB7_1_AF036933	0.0	98.856	81
k21_205327_1	trimethoprim_dfrA12_1_AB571791	0.0	100.000	100
k21_205327_1	trimethoprim_dfrA33_1_FM957884	1.56e-135	83.936	100
k21_205327_1	trimethoprim_dfrA22_1_HM173356	7.26e-134	83.735	100
k21_90373_2	macrolide_erm(B)_1_JN899585	0.0	99.864	100
k21_90373_2	macrolide_erm(B)_12_U18931	0.0	99.729	100
k21_90373_2	macrolide_erm(B)_15_U48430	0.0	99.728	99
k21_90373_2	macrolide_erm(B)_10_U86375	0.0	99.593	100
k21_90373_2	macrolide_erm(B)_6_AF242872	0.0	99.592	99
k21_90373_2	macrolide_erm(B)_21_U35228	0.0	99.458	100
k21_90373_2	macrolide_erm(B)_11_M19270	0.0	99.458	100
k21_90373_2	macrolide_erm(B)_9_AF299292	0.0	99.458	100
k21_90373_2	macrolide_erm(B)_18_X66468	0.0	99.322	100
k21_90373_2	macrolide_erm(B)_20_AF109075	0.0	99.051	100
k21_90373_2	macrolide_erm(B)_7_AF368302	0.0	99.859	96
k21_90373_2	macrolide_erm(B)_2_K00551	0.0	98.645	100
k21_90373_2	macrolide_erm(T)_4_AJ488494	1.09e-133	99.234	35
k21_91498_2	aminoglycoside_strB_1_M96392	0.0	100.000	100
k21_91498_2	aminoglycoside_strB_3_AF024602	0.0	99.881	100
k21_96230_3	fosfomycin_fosA_1_NZ_ACWU01000146	0.0	99.020	100
k21_96230_4	fosfomycin_fosA_1_NZ_ACWU01000146	4.40e-14	97.674	5
k21_100180_2	macrolide_mph(D)_1_AB048591	1.50e-55	90.964	11
k21_100180_3	macrolide_mph(D)_1_AB048591	3.76e-71	85.512	19
k21_161720_3	beta-lactamase_blaOXA-50_3_AY306132	0.0	99.873	100
k21_161720_3	beta-lactamase_blaOXA-50_3_AY306130	0.0	98.859	100
k21_161720_3	beta-lactamase_blaOXA-50_2_AY306133	0.0	98.606	100
k21_161720_3	beta-lactamase_blaOXA-50_1_AY306135	0.0	98.606	100
k21_164972_2	aminoglycoside_aadB_1_JN119852	0.0	98.876	98
k21_111892_1	aminoglycoside_aph(3')-III_1_M26832	0.0	100.000	100
k21_46074_1	sulphonamide_sul1_3_EU855787	1.58e-44	100.000	27
k21_46074_1	sulphonamide_sul1_2_CP002151	1.58e-44	100.000	27
k21_46074_1	sulphonamide_sul1_5_EU780013	3.57e-11	100.000	10
k21_46074_2	sulphonamide_sul1_2_CP002151	0.0	100.000	100
k21_46074_2	sulphonamide_sul1_1_AY224185	0.0	100.000	100
k21_46074_2	sulphonamide_sul1_9_AY963803	0.0	100.000	99
k21_46074_2	sulphonamide_sul1_33_AJ564903	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_31_AM040449	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_30_JF262178	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_29_AJ746361	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_27_GU562437	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_26_AY524415	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_25_AY878717	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_24_EU117158	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_20_JF262165	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_19_DQ125241	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_18_AY260546	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_17_AM746675	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_15_EF667294	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_5_EU780013	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_3_EU855787	0.0	99.881	100
k21_46074_2	sulphonamide_sul1_28_JN790946	0.0	99.762	100
k21_46074_2	sulphonamide_sul1_22_AY115475	0.0	99.762	100
k21_46074_2	sulphonamide_sul1_21_AJ971344	0.0	99.762	100
k21_46074_2	sulphonamide_sul1_8_JN581942	0.0	99.881	99
k21_46074_2	sulphonamide_sul1_7_FJ715937	0.0	99.762	100
k21_46074_2	sulphonamide_sul1_32_EF592571	0.0	99.643	100
k21_46074_2	sulphonamide_sul1_23_AJ621187	0.0	99.643	100
k21_46074_2	sulphonamide_sul3_6_AB281183	0.0	99.642	99
k21_46074_2	sulphonamide_sul1_10_DQ143913	0.0	99.880	99
k21_46074_2	sulphonamide_sul3_3_AY047357	0.0	99.523	99
k21_46074_2	sulphonamide_sul1_14_AJ517791	0.0	99.167	100
k21_46074_2	sulphonamide_sul1_11_DQ914960	0.0	100.000	98
k21_226706_2	aminoglycoside_ant(6)-Ia_1_AF330699	0.0	100.000	100
k21_226706_2	aminoglycoside_aadE_1_KF421157	0.0	89.442	93
